valor,hora,dia_semana,categoria,is_fraude
196.28,18,3,C,0
4.52,0,4,A,0
179.04,7,2,B,0
712.11,21,4,C,0
443.55,0,3,D,0
974.3,10,0,B,0
50.77,11,5,A,0
318.57,4,2,C,0
247.03,4,1,B,0
264.53,11,3,C,0
189.53,6,4,A,0
1043.48,14,2,A,0
93.21,2,2,A,0
157.04,17,6,A,0
1565.53,5,1,A,1
31.47,3,4,B,0
607.92,17,6,C,0
300.84,14,3,B,0
85.96,20,3,C,0
333.66,11,2,C,0
706.0,16,3,A,0
398.33,4,4,A,0
267.44,1,6,B,0
531.52,10,0,A,0
291.87,0,3,A,0
586.31,5,6,B,0
59.38,21,1,A,0
381.6,11,3,B,0
1562.73,12,2,D,0
17.94,6,1,C,0
241.2,23,4,A,0
777.44,5,4,A,0
253.46,16,5,A,0
391.81,20,6,B,0
38.08,2,0,C,0
616.22,8,0,C,1
320.25,21,1,B,0
1207.81,2,2,C,1
503.76,10,2,B,0
967.64,13,6,A,0
1473.17,18,1,C,0
744.32,7,3,B,0
482.24,8,2,B,0
0.67,22,4,A,0
2167.54,3,3,A,1
180.25,19,3,B,0
174.26,23,1,A,0
1186.35,13,6,A,0
847.28,18,6,A,0
827.34,20,5,B,0
191.99,13,0,C,0
1795.71,1,3,C,1
108.17,23,3,A,0
644.64,3,4,C,0
722.76,7,0,C,0
2.89,12,6,B,0
310.15,8,6,A,0
193.89,14,6,C,0
69.78,10,3,A,0
1111.39,13,3,B,0
6.89,11,0,A,0
81.17,17,1,B,0
660.68,1,5,B,0
262.36,18,5,B,0
623.98,13,0,A,0
347.35,21,6,C,0
180.03,0,1,A,0
1053.2,8,3,A,0
891.68,1,1,A,0
431.63,8,3,B,0
14.06,19,0,C,0
372.8,5,1,D,0
9.36,17,5,B,0
2.36,16,3,C,0
293.56,4,2,B,0
161.83,23,4,D,0
180.15,9,6,B,0
14.24,8,0,C,0
285.44,6,2,D,0
7.88,22,4,B,0
995.11,17,0,B,0
302.05,10,3,B,0
484.31,19,6,B,0
940.55,19,3,B,0
577.57,13,2,C,0
2.85,10,3,D,0
822.27,10,2,A,0
1136.88,20,3,C,0
811.61,19,3,D,1
242.61,18,6,A,0
583.99,20,3,C,0
501.28,8,4,D,0
1718.45,8,4,D,1
883.6,7,5,A,0
930.97,18,4,C,0
770.63,2,2,B,0
140.66,12,3,B,0
46.44,17,1,B,0
18.35,15,0,B,0
791.96,12,3,B,0
702.52,10,0,A,1
486.26,0,0,A,0
144.94,17,2,A,0
180.77,2,2,B,0
525.34,22,3,A,0
112.17,2,1,B,0
480.1,14,1,C,0
429.75,17,2,B,0
343.24,2,1,A,0
62.36,9,4,A,0
754.98,17,3,A,0
111.81,18,6,A,0
2.61,5,6,B,0
1138.61,23,0,C,1
321.26,9,6,A,0
900.91,1,4,A,0
9.59,4,6,D,0
518.42,1,4,A,0
453.54,9,2,B,0
285.71,21,0,C,0
27.19,3,0,D,0
499.19,14,6,A,0
177.58,11,3,A,0
690.31,10,1,C,0
61.94,12,4,C,0
10.97,14,5,B,0
115.41,9,0,B,0
296.95,15,4,C,0
374.95,18,3,B,0
225.3,21,1,C,0
905.05,20,0,C,0
250.41,18,4,B,0
52.85,16,2,C,0
1128.05,14,4,D,1
118.98,11,0,B,0
384.09,3,3,D,0
26.22,13,2,C,0
33.65,22,3,A,0
334.07,23,6,B,0
120.63,17,0,C,0
87.08,16,2,A,0
1300.05,20,5,C,0
148.78,9,5,A,0
229.52,23,6,C,0
393.32,10,2,B,0
216.03,20,2,C,0
1254.21,0,5,B,1
251.45,9,5,A,0
33.32,19,5,B,0
279.66,3,2,A,0
203.78,19,0,A,0
1539.71,22,2,A,1
80.38,20,4,C,0
572.45,23,3,B,0
1168.59,8,6,D,1
599.21,13,1,B,0
377.52,19,1,A,0
574.15,8,0,D,1
20.18,9,3,A,0
945.05,18,4,A,0
228.06,15,4,C,0
255.92,23,6,C,0
249.24,12,5,A,0
1176.28,16,6,C,0
216.19,0,6,A,0
30.17,15,6,B,0
68.88,1,0,D,0
3040.3,4,0,B,1
354.39,13,5,C,0
446.7,6,2,A,0
117.46,20,1,B,1
652.84,19,1,B,0
318.88,8,5,A,0
446.49,8,6,B,0
594.57,6,0,A,0
1244.07,1,0,A,1
158.26,8,0,A,0
388.67,11,6,A,0
372.27,5,3,B,0
37.37,12,5,B,0
33.74,11,2,D,0
221.15,16,2,B,0
343.11,22,6,B,0
256.82,8,1,B,0
224.96,4,3,C,0
1386.31,1,1,C,1
36.26,1,2,D,0
480.4,10,1,C,0
324.47,16,6,B,0
241.36,9,2,A,0
83.16,8,3,B,0
784.54,5,3,B,0
160.16,17,6,A,0
90.14,5,2,C,0
458.8,4,3,D,0
282.27,20,6,A,0
933.44,12,4,B,0
91.44,21,6,B,0
76.94,22,0,A,0
312.59,19,1,B,1
218.4,22,2,B,0
150.08,0,4,A,0
767.15,6,4,B,0
356.31,4,4,B,0
212.55,7,0,B,0
152.03,19,5,C,0
1030.08,0,2,B,0
98.62,20,5,B,0
24.54,22,3,A,0
326.88,10,4,C,1
311.78,6,3,B,0
409.42,23,5,C,0
329.18,17,0,A,0
3.53,1,2,B,0
720.31,6,2,A,0
465.24,1,2,B,0
273.08,17,1,A,0
183.44,20,4,B,0
241.54,12,1,B,0
99.75,20,3,B,0
217.68,23,1,A,0
125.22,11,3,A,0
37.45,5,2,B,0
86.5,16,4,A,0
36.67,11,4,A,0
179.28,1,1,C,0
14.22,23,2,A,0
1748.37,1,4,B,1
273.65,16,4,D,0
216.99,5,1,A,0
617.69,11,1,D,0
1015.76,16,4,A,0
1157.34,15,0,A,0
501.04,10,4,C,0
867.88,15,5,A,0
420.97,1,6,A,0
469.14,5,5,A,0
28.41,5,3,B,0
228.45,16,0,A,0
69.59,15,2,B,0
927.99,2,4,B,0
555.83,0,1,A,0
142.84,8,3,B,0
106.27,12,0,B,0
30.61,7,3,B,0
150.04,1,1,C,0
155.82,9,1,A,0
496.13,22,2,A,0
952.46,21,4,D,1
224.46,20,5,A,0
40.61,6,3,A,0
1126.66,0,6,A,0
1898.91,16,4,C,0
1300.62,10,2,B,0
1048.51,10,6,B,0
55.1,22,3,B,0
893.92,19,1,C,0
524.65,20,3,A,0
161.16,1,5,B,0
447.58,14,5,B,0
753.77,9,5,A,0
921.71,9,5,C,0
614.93,12,2,B,0
528.75,19,6,B,0
813.46,15,3,A,0
2055.59,21,0,A,1
55.15,14,4,C,0
823.31,14,3,C,0
462.18,4,4,C,0
8.5,20,2,A,0
31.92,8,0,A,0
1342.3,22,2,A,1
54.84,15,0,A,0
574.1,13,3,C,0
443.34,1,2,A,0
618.09,21,0,A,0
71.0,0,6,B,0
942.43,11,5,B,0
94.22,7,3,A,0
278.05,22,0,D,0
336.29,4,3,B,0
50.08,16,5,B,0
382.27,18,3,B,0
377.98,11,5,A,0
748.78,8,6,A,0
25.62,5,2,C,0
227.34,18,1,A,0
1178.25,6,5,A,0
257.45,7,4,B,0
175.42,12,5,B,0
122.72,6,3,A,0
689.29,23,6,B,0
111.53,17,0,A,0
145.9,14,4,A,0
212.39,5,6,D,0
166.96,11,5,B,0
419.85,11,2,C,0
27.04,13,4,A,0
364.9,21,6,C,0
653.91,9,5,A,0
454.28,14,5,C,0
363.79,8,5,A,0
283.23,6,6,B,0
115.65,11,3,A,0
423.46,23,0,A,0
128.88,3,2,B,0
119.47,0,5,C,0
10.44,3,5,B,0
631.89,10,6,B,0
460.64,12,3,B,0
661.44,22,5,C,0
61.71,23,5,C,0
211.28,12,2,C,0
551.39,18,1,D,0
10.19,3,5,B,0
101.06,19,6,D,0
103.42,2,5,A,0
208.44,0,0,D,0
410.9,23,6,A,0
542.04,3,0,D,1
5.53,10,1,A,0
321.83,14,4,B,0
401.88,14,0,D,0
189.05,16,5,B,0
137.16,6,6,A,0
21.24,23,4,B,1
256.52,15,4,C,0
6.02,9,0,A,0
12.92,23,1,A,0
112.64,1,1,C,0
390.53,17,1,B,0
416.42,21,3,A,0
191.42,14,4,A,0
136.87,1,6,B,0
288.01,12,1,C,0
1016.47,4,1,A,1
980.49,18,4,B,0
625.87,20,6,A,0
527.01,6,1,B,0
166.63,4,5,A,0
201.91,11,4,A,0
17.96,0,4,D,0
1002.28,11,0,D,1
132.52,21,3,B,0
102.3,19,3,C,0
32.89,7,5,B,0
633.42,8,5,B,0
551.76,23,2,B,0
367.9,18,4,C,0
149.89,20,4,A,0
890.3,19,6,A,0
221.88,4,3,D,0
46.55,14,2,B,0
184.16,10,0,D,0
29.78,17,5,B,0
95.29,0,6,B,0
363.82,21,4,D,0
81.32,11,5,D,0
139.05,8,6,D,0
54.97,16,1,C,0
91.59,19,2,A,0
57.77,2,3,A,0
392.72,1,2,B,0
464.52,8,6,C,0
247.45,14,1,A,0
28.18,17,5,A,0
205.52,13,5,D,0
36.01,19,4,D,0
251.56,11,1,A,0
510.85,21,1,A,0
121.49,1,0,B,0
498.32,6,3,B,1
182.87,4,3,A,0
99.17,22,1,B,0
1172.06,20,2,B,0
158.24,15,1,C,0
720.37,8,5,A,0
54.34,9,5,D,0
160.68,20,0,A,0
206.53,8,2,A,0
75.88,10,5,A,0
17.47,13,2,A,0
295.86,22,0,B,0
79.02,5,3,C,0
156.2,6,3,C,0
247.64,12,4,B,0
705.79,3,3,A,0
1084.38,5,2,B,1
1562.34,9,0,C,0
228.54,19,4,C,0
237.72,19,5,A,0
145.94,7,0,B,0
195.08,13,4,B,0
79.03,6,4,A,0
484.54,7,0,C,0
86.3,0,1,C,0
37.48,12,3,A,0
554.52,3,4,A,0
258.2,9,5,A,0
503.18,7,4,D,0
820.46,4,5,B,1
251.19,17,5,A,0
85.39,11,0,A,0
361.69,14,1,A,1
25.81,9,5,C,0
773.61,8,0,C,0
11.35,21,1,D,0
332.93,17,5,C,0
72.32,12,6,C,0
294.51,18,1,A,0
25.02,8,1,C,0
6.49,12,1,B,0
495.38,7,1,B,0
376.08,23,4,C,0
966.95,7,3,C,0
2521.92,16,6,B,1
570.55,15,1,C,0
109.79,11,5,A,0
126.89,6,4,B,0
744.55,13,1,B,0
183.87,23,1,C,0
143.35,2,1,A,0
927.2,10,4,A,0
84.7,14,5,A,0
759.02,16,3,C,0
272.11,20,5,B,0
656.11,8,6,B,0
348.01,8,1,B,0
730.88,7,4,B,0
246.27,22,1,A,0
415.87,15,2,A,0
150.9,13,4,B,0
942.68,4,0,A,0
282.82,14,1,C,0
1120.17,7,2,C,0
498.93,17,2,C,0
2985.02,19,2,C,1
909.51,9,1,A,0
799.73,5,0,B,0
182.63,22,6,A,0
302.68,9,1,D,0
524.65,4,5,C,0
195.99,21,4,C,0
903.6,11,3,A,0
131.96,10,2,D,0
220.11,16,1,A,0
376.83,6,2,C,0
242.57,1,5,B,0
1011.42,18,0,B,0
599.81,18,1,B,0
450.13,6,1,C,0
106.59,16,2,B,0
458.9,13,5,B,0
348.31,22,3,C,0
357.11,8,1,A,0
380.54,11,0,C,0
1813.62,22,6,A,0
164.26,14,5,A,0
205.75,9,1,A,0
249.68,15,6,A,0
253.14,20,1,A,0
550.46,17,6,A,0
112.77,15,5,A,0
467.77,13,2,A,0
730.79,9,4,A,0
88.83,12,3,A,0
120.9,6,6,C,0
107.13,15,6,A,0
678.86,2,1,A,0
147.24,8,1,A,1
823.3,19,2,C,0
129.26,2,5,A,0
622.55,10,5,A,0
993.42,15,2,A,0
263.03,12,5,D,0
845.93,16,3,A,0
53.05,2,2,A,0
36.55,22,3,B,0
413.65,2,5,D,0
675.21,20,0,B,0
251.97,19,3,A,0
578.29,18,2,B,0
1182.8,12,5,B,0
1174.94,18,2,B,0
121.18,13,4,D,0
48.31,11,2,C,0
418.98,15,5,C,0
1.49,17,5,B,0
100.41,21,0,B,0
534.39,16,4,A,0
13.87,10,4,C,0
432.51,3,5,B,0
143.77,19,5,B,0
280.72,5,5,B,0
889.33,2,0,C,0
344.14,21,3,A,0
674.58,13,6,B,0
113.11,7,4,A,1
653.03,2,0,A,0
1567.24,6,4,A,0
97.94,8,4,B,0
1894.35,12,1,B,1
80.88,9,3,D,0
529.96,1,3,D,0
242.64,4,6,A,0
258.33,7,2,D,0
110.11,0,4,A,0
413.01,15,1,C,0
69.39,7,0,A,0
870.59,6,2,B,0
1028.54,23,2,B,1
412.38,18,2,B,0
878.81,18,0,A,0
11.26,5,5,B,0
29.5,8,6,A,0
61.43,20,2,C,1
765.97,19,1,B,0
1154.85,17,3,C,0
97.39,11,1,C,0
96.58,9,3,B,0
1214.06,18,4,A,0
133.88,5,4,C,0
455.13,22,3,A,0
77.38,12,4,A,0
606.42,10,6,A,0
831.67,20,0,A,0
28.85,2,1,C,0
299.89,22,3,B,0
1320.52,16,1,C,0
158.43,9,2,D,0
113.17,4,2,C,0
47.27,14,4,D,0
1270.57,9,3,C,0
30.8,16,1,C,0
339.95,4,5,C,0
177.11,13,4,C,0
13.7,7,1,D,1
651.32,8,4,B,0
134.47,12,1,A,0
443.18,3,2,D,0
379.58,6,2,A,0
735.39,12,6,B,0
2804.73,13,4,A,0
82.8,16,4,A,0
490.63,0,4,C,0
388.65,21,0,C,0
234.91,14,1,D,0
316.34,9,0,B,0
180.7,15,3,A,0
419.04,5,0,C,0
135.56,23,4,A,0
457.14,18,0,A,0
243.38,4,5,B,0
124.4,22,6,D,0
205.1,21,3,B,0
235.62,2,4,A,0
424.67,15,4,B,0
124.7,14,3,C,0
76.88,16,4,A,0
630.06,23,5,A,0
369.28,21,4,A,0
493.5,10,6,B,0
713.8,4,2,A,0
759.07,4,2,D,0
103.33,10,5,A,0
46.98,9,4,A,0
241.71,10,4,A,0
317.56,7,5,B,0
338.33,18,0,A,0
1424.66,21,4,A,0
143.43,5,5,A,0
557.65,8,5,A,0
40.04,5,5,A,0
517.41,23,1,B,0
420.57,19,1,C,0
50.21,20,1,A,0
544.49,12,4,D,1
194.91,21,6,B,0
117.6,21,4,A,0
56.64,20,2,A,0
56.42,22,0,A,0
216.33,3,6,A,0
70.52,0,5,B,0
114.87,22,4,A,0
135.67,18,1,B,0
1212.93,12,2,A,0
298.82,7,4,D,0
908.04,21,3,B,0
268.67,9,1,A,0
844.65,7,3,A,0
77.81,4,5,A,0
691.38,5,4,A,0
288.11,21,2,B,0
82.11,16,0,B,0
1278.71,13,4,B,0
694.39,5,1,C,1
96.95,7,3,A,0
295.65,23,0,C,0
388.99,8,0,A,0
357.83,20,1,C,0
242.83,17,5,C,0
104.68,11,2,A,0
159.12,11,3,B,0
114.87,6,0,B,0
421.75,7,1,A,0
318.05,19,5,B,0
197.63,17,2,A,0
341.22,9,4,A,0
130.14,0,0,B,0
324.85,1,0,A,0
247.4,20,3,A,0
533.66,2,1,A,0
375.64,3,0,A,0
25.91,5,5,A,0
46.69,14,1,D,0
78.25,17,3,A,0
38.6,18,6,D,0
74.73,3,3,A,0
182.6,0,0,A,0
1788.54,17,3,A,0
49.95,22,2,A,0
1195.75,4,0,C,1
1194.2,20,2,B,0
812.23,15,2,A,0
544.15,2,2,A,0
729.66,12,5,C,0
668.78,14,3,B,0
350.34,4,6,A,0
810.99,18,3,B,0
343.62,21,0,C,0
1116.92,19,1,C,0
114.56,9,1,B,0
580.86,22,6,B,0
1478.15,14,0,A,0
86.41,2,0,B,0
60.83,23,6,B,0
118.25,19,6,A,0
360.0,14,0,A,0
273.14,9,5,A,0
109.54,5,0,A,0
76.66,23,2,A,0
433.17,0,0,A,0
302.16,18,1,D,0
1042.14,23,4,A,1
375.17,19,4,A,0
483.29,4,4,A,0
629.96,4,3,B,0
452.22,7,3,A,0
44.72,19,0,A,0
1286.33,19,0,B,0
271.57,13,4,B,0
649.65,4,5,A,0
308.86,3,1,A,0
314.54,6,2,D,0
139.43,4,2,A,0
381.39,22,2,B,0
39.42,13,1,B,0
246.79,18,6,A,0
330.42,21,5,A,0
616.09,14,4,C,0
13.75,18,2,A,0
144.45,12,2,C,0
112.44,19,6,C,0
24.58,7,2,C,0
416.68,12,1,A,0
251.76,12,2,B,0
923.54,4,3,A,0
915.91,22,2,D,0
296.45,15,1,A,0
9.95,22,3,B,0
888.43,21,1,A,0
4.82,6,6,A,0
302.83,11,5,C,0
335.02,14,2,A,0
908.54,7,1,D,0
361.49,18,3,A,0
58.72,4,4,B,0
1230.7,0,3,B,1
511.84,5,2,A,0
72.78,13,1,B,0
256.62,18,3,D,0
1201.84,12,2,B,0
211.71,19,5,A,0
180.11,9,0,B,0
157.95,12,1,C,0
874.4,3,4,A,1
46.29,21,3,B,1
173.73,5,2,A,0
633.58,18,5,C,0
64.65,19,3,A,0
192.96,21,3,B,0
1299.91,17,6,B,0
120.16,20,4,D,0
33.82,2,3,B,0
267.3,7,6,A,0
396.88,21,2,C,0
985.09,1,3,A,0
679.18,18,1,A,0
22.58,22,0,A,0
51.19,7,1,A,1
191.0,13,1,B,0
201.08,14,1,A,0
683.2,1,3,C,0
224.17,1,4,B,0
593.65,21,5,C,0
210.81,11,6,B,0
157.88,20,0,A,0
497.29,17,5,D,0
450.14,4,0,A,0
800.29,23,6,B,1
11.6,4,4,A,0
168.77,15,0,C,0
11.27,10,5,C,0
62.15,18,0,A,0
718.72,10,2,A,0
2033.54,0,5,B,0
573.7,22,1,A,0
365.34,20,1,B,0
381.23,9,6,A,0
23.4,18,2,A,0
713.45,23,3,B,0
46.1,0,1,A,0
325.84,2,4,B,1
249.56,20,5,A,0
46.88,9,6,A,0
361.59,0,1,B,0
75.28,23,3,C,0
234.36,19,2,A,0
217.8,21,6,A,0
36.32,7,4,D,0
618.08,7,4,B,0
1149.66,0,0,B,1
162.62,8,0,B,0
522.64,2,3,C,0
201.75,16,2,B,0
392.0,15,3,C,0
1246.54,6,0,B,0
720.54,13,0,C,0
1063.44,20,5,D,0
483.42,15,1,B,0
61.14,13,0,C,1
1155.67,6,0,C,0
61.51,5,3,B,0
123.22,6,3,A,0
18.78,13,6,B,0
461.11,1,6,B,0
615.98,0,3,C,0
149.97,17,4,A,0
165.54,18,1,C,0
157.71,1,4,A,0
253.43,6,0,B,0
128.1,21,4,A,0
117.58,0,6,B,0
823.36,0,6,B,1
84.72,17,6,D,1
508.32,23,2,B,0
57.23,6,0,A,0
33.66,22,6,A,0
400.7,5,6,A,0
81.45,4,1,B,0
595.29,11,0,A,0
29.5,2,6,D,0
244.35,7,2,A,0
65.82,1,2,D,0
274.46,7,4,A,0
32.41,0,1,D,0
1147.24,15,3,B,0
143.06,13,1,A,0
150.05,12,3,C,0
522.23,23,6,B,0
1972.98,15,0,B,1
694.59,4,6,A,0
212.02,10,1,A,0
524.3,4,2,D,1
223.91,9,5,C,0
301.04,9,0,A,0
537.22,8,4,B,0
219.57,9,6,A,0
844.87,16,1,A,0
125.41,0,0,A,0
296.52,20,5,A,0
468.16,0,4,C,0
1226.17,9,1,B,0
53.69,18,2,B,0
1279.1,0,4,B,1
1509.59,20,1,B,0
92.84,23,1,C,0
99.98,9,2,B,0
71.77,16,6,A,0
200.96,4,4,C,0
127.44,15,1,C,0
483.01,7,0,D,0
475.15,17,6,C,0
321.08,19,1,C,0
232.86,0,6,B,0
276.59,15,2,D,0
172.21,4,0,A,0
97.67,0,6,C,0
231.24,23,6,A,0
918.45,6,4,B,0
15.59,3,4,B,0
27.78,14,3,A,0
954.58,4,5,C,0
277.8,8,5,B,0
725.74,14,5,A,0
23.0,8,0,A,0
33.71,18,1,A,0
91.69,13,6,C,0
117.08,15,5,B,0
189.81,4,0,B,0
2.83,4,0,A,0
308.17,18,0,B,0
130.98,19,0,D,0
58.66,5,5,C,0
115.19,5,6,A,0
1515.01,7,0,B,0
78.39,5,2,C,0
65.91,11,3,D,0
974.04,18,5,B,0
1441.41,5,0,A,1
491.18,13,2,C,0
117.37,6,1,A,0
135.81,5,0,B,0
116.95,10,0,D,0
69.77,4,1,C,0
425.55,10,5,A,0
1121.17,10,6,A,0
451.71,13,3,A,0
189.94,1,2,B,0
78.1,6,6,D,0
1468.81,8,2,B,0
769.52,23,4,C,0
498.83,4,2,A,0
425.01,14,5,B,0
587.62,6,5,A,0
160.49,16,3,D,0
400.33,9,3,D,0
109.39,13,4,B,0
10.19,1,4,A,0
315.65,21,6,A,0
8.52,6,3,A,0
4.45,7,0,C,0
968.8,9,6,A,0
1120.23,15,6,B,0
129.8,6,3,A,0
18.99,10,4,C,0
271.08,8,5,B,0
134.29,10,3,A,0
89.29,9,2,C,0
159.57,19,3,A,0
352.37,13,4,D,0
21.1,17,4,A,0
146.73,10,4,A,0
681.83,8,4,B,0
553.47,6,2,A,0
175.9,18,4,A,0
449.81,18,1,B,0
194.61,9,1,B,0
51.96,22,4,B,0
491.27,23,0,A,0
39.41,18,6,B,0
10.9,2,0,D,0
75.41,22,3,A,0
242.71,13,3,A,0
27.07,2,4,A,0
150.32,0,2,B,0
412.62,19,2,B,0
54.5,4,5,A,0
1686.2,18,4,B,1
731.07,17,4,A,0
251.1,2,3,A,1
925.29,0,3,D,0
526.83,12,5,A,0
121.58,6,3,A,0
218.94,6,4,A,0
1117.96,21,4,B,0
217.7,21,0,A,0
554.3,16,0,B,0
165.29,23,3,A,1
366.18,7,4,B,0
660.07,22,3,C,0
75.15,16,2,B,0
735.85,19,0,C,0
227.86,9,2,A,0
290.07,4,4,B,0
96.64,7,5,D,0
2198.1,1,0,B,1
100.86,8,2,B,0
101.3,11,5,D,0
257.59,20,0,A,0
287.39,3,0,B,0
601.51,5,0,A,0
61.48,3,4,C,0
77.52,17,3,A,0
5.31,5,4,A,0
370.94,15,2,C,0
990.36,13,6,A,0
175.88,7,4,B,0
260.24,19,5,A,0
610.77,23,2,C,0
378.5,2,5,A,0
63.41,16,2,A,0
270.74,0,1,A,0
264.28,19,2,B,0
30.96,23,5,B,0
381.79,16,5,C,0
44.12,19,2,A,0
223.53,23,2,C,0
42.72,4,4,A,0
1064.96,9,2,A,0
458.79,8,0,C,0
511.02,12,4,D,1
342.27,13,3,A,0
1.06,2,4,C,0
24.16,22,1,B,0
720.3,5,4,A,0
4.1,23,0,C,0
88.74,7,3,B,0
263.2,4,0,B,0
818.14,20,0,C,0
524.36,3,1,A,0
728.98,23,1,A,0
224.65,22,1,C,0
648.33,19,3,A,0
142.81,14,2,B,0
475.88,2,1,A,0
100.57,16,2,C,0
1254.86,0,4,C,1
371.51,13,3,B,0
107.15,10,1,A,0
35.99,17,2,B,0
566.2,20,4,B,0
166.09,22,2,A,0
168.56,7,4,A,0
2814.2,22,6,B,1
835.27,20,4,A,0
47.36,11,5,A,0
569.46,16,3,A,0
352.54,12,6,A,0
1550.19,11,4,C,0
408.3,10,0,A,0
534.74,4,6,B,0
212.36,15,0,C,0
67.2,12,4,A,0
123.44,13,2,A,0
19.79,4,1,B,0
983.6,8,4,A,0
377.13,12,5,B,0
437.26,14,0,C,0
528.75,21,5,A,0
160.72,3,3,C,0
213.06,15,5,C,0
445.97,10,3,A,0
173.62,20,0,A,0
248.98,11,5,A,1
296.41,15,6,A,0
34.36,17,6,C,0
396.84,4,3,D,0
220.56,20,3,A,0
881.01,6,3,A,0
392.88,10,5,B,0
455.49,14,4,A,0
242.06,20,5,C,0
243.75,8,2,C,0
1817.24,16,3,D,0
69.18,9,0,A,0
455.2,1,2,C,0
35.05,6,6,B,0
196.34,5,1,B,0
671.67,12,1,B,0
1710.07,8,4,D,1
1292.57,1,2,A,1
1198.79,9,5,A,0
310.31,21,0,A,0
80.43,0,1,A,0
559.58,17,6,A,0
246.96,2,1,B,0
54.3,17,3,A,0
720.37,14,6,A,0
181.32,1,6,A,0
292.7,23,4,B,0
240.67,17,4,A,0
607.39,12,4,A,0
61.5,15,2,A,0
34.36,20,2,B,0
438.06,0,4,C,0
216.01,15,1,A,0
290.83,18,5,B,0
322.0,0,5,C,0
251.49,12,3,A,0
251.1,2,6,C,0
78.28,6,2,C,0
19.49,12,0,C,0
331.05,15,1,B,0
81.66,8,3,A,0
75.0,6,5,B,0
37.62,4,6,A,0
477.49,1,4,B,0
237.98,8,2,A,0
1.03,17,2,A,0
781.99,16,5,A,0
596.91,1,6,A,0
147.99,21,0,C,0
191.52,6,6,B,0
150.94,2,6,B,0
361.27,15,6,A,0
23.53,13,6,B,0
167.71,6,4,C,0
152.48,20,1,A,0
424.92,1,1,C,0
432.94,13,2,A,0
245.6,16,6,C,0
1263.0,20,3,D,0
891.85,20,3,D,1
487.41,2,0,B,0
271.7,13,2,B,0
206.01,20,3,A,0
765.31,22,1,C,0
224.56,8,3,A,0
223.95,1,2,A,0
560.54,23,0,A,0
6.9,1,3,D,0
256.18,7,6,A,0
6.28,1,3,D,0
31.12,23,5,B,0
1384.28,22,5,A,1
168.54,22,6,A,0
409.76,12,1,D,0
1891.0,19,5,C,1
135.87,10,4,A,0
11.5,0,6,A,0
27.24,13,3,A,0
274.34,18,6,A,0
32.45,14,3,B,0
243.14,19,6,A,0
99.41,0,6,A,0
565.35,11,0,B,0
13.78,16,5,C,0
35.62,8,5,B,0
15.6,2,3,C,0
7.27,13,3,A,0
1135.85,13,6,B,0
184.12,12,4,B,0
120.54,16,6,A,0
26.45,2,5,A,0
2129.73,20,3,B,0
303.38,16,6,A,0
867.77,10,2,C,0
155.11,6,5,D,0
90.69,1,1,B,0
50.69,3,6,A,0
37.92,22,3,B,0
323.72,3,6,A,0
78.67,15,3,D,0
17.34,20,6,C,0
11.41,2,2,C,0
219.99,0,3,A,1
26.59,18,5,D,0
83.48,2,3,C,0
539.86,14,6,C,0
275.49,4,6,C,0
30.18,10,3,D,0
433.57,15,2,A,0
1023.63,13,4,A,0
510.78,8,2,A,0
787.21,3,0,B,0
35.93,21,2,B,0
416.64,18,5,B,0
502.1,23,4,B,0
553.9,22,3,C,0
317.5,7,2,C,0
978.3,2,6,B,1
653.92,4,0,A,0
525.13,17,4,B,0
500.56,9,6,A,0
291.21,18,0,A,0
463.67,4,0,A,0
12.19,7,2,A,0
1195.01,18,0,B,0
275.39,16,4,B,0
312.81,10,5,D,0
67.9,0,2,C,0
1435.71,7,6,A,0
41.79,1,6,B,0
5.78,10,5,C,0
1036.19,22,5,A,1
212.87,10,0,C,0
2284.74,4,1,B,1
161.04,10,5,A,0
423.91,18,1,A,0
522.11,2,6,B,0
169.61,11,6,B,0
118.15,21,0,D,0
1723.15,19,1,A,0
86.56,20,1,A,0
460.15,0,0,B,0
1142.48,15,6,A,0
1481.78,19,2,D,0
910.41,0,2,B,0
177.55,15,2,A,0
470.63,21,3,B,0
19.52,2,4,A,0
1244.48,4,5,B,1
127.5,20,6,B,0
97.58,2,6,A,0
192.9,13,6,A,0
91.14,19,4,A,0
45.44,19,3,C,0
221.17,7,3,D,0
11.92,12,4,D,0
313.63,0,4,C,0
54.5,15,1,A,0
199.24,23,0,B,0
2079.97,11,0,B,1
116.2,1,5,C,0
395.77,15,2,D,0
163.16,18,0,B,0
435.52,19,6,C,0
442.43,7,3,B,0
429.67,15,3,B,0
142.34,6,2,B,0
1016.79,5,3,A,1
215.55,4,3,B,0
86.35,9,5,A,0
153.53,3,3,C,0
366.43,17,1,C,0
261.0,12,4,A,0
196.5,6,4,B,0
230.78,15,4,A,0
114.8,19,3,D,0
127.79,3,5,C,0
10.91,19,3,B,0
10.57,1,2,C,0
258.58,22,1,A,0
261.35,7,1,B,0
1417.06,8,5,C,0
1104.19,4,6,B,0
277.83,14,1,A,0
144.97,2,6,D,0
415.91,8,2,A,0
106.84,19,5,D,0
581.23,0,5,C,0
757.41,6,1,B,0
363.98,8,6,A,0
1431.52,22,4,C,1
1314.8,1,6,D,1
865.08,4,6,D,1
292.51,9,3,B,0
88.3,6,5,D,0
232.22,7,3,C,0
520.36,10,1,B,0
130.08,17,1,A,0
888.23,15,4,C,0
221.48,8,2,B,0
166.49,5,2,B,0
